episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/policy_entropy,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss
-76.1762811142858,-215.2888815621791,-116.22215761524481,25.0,120,10,3200,0,9600,False,120,1,13693_00000,69f2a41f115048739f8dc8cdd2617522,2024-06-19_19-45-46,1718793946,1.093895435333252,1.093895435333252,1091319,DESKTOP-CUOU9RN,172.26.35.186,1.093895435333252,0,1,-72.09629385405974,-24.91659405788772,-38.7407192050816,"[-108.04113931362102, -150.20700206957298, -99.23734156435636, -131.39507280944983, -95.84985468600789, -126.36567668806907, -115.61125612268502, -101.41435038250326, -102.45523616480388, -86.22149273122166, -109.37136769436691, -86.05612919494989, -121.29465054960741, -96.40591807243938, -115.07184793078274, -97.68648812459806, -110.0513607753276, -104.75157654169335, -95.37781298112496, -130.26729082509783, -136.47966324916422, -102.08950489490103, -102.75113464702879, -99.44137049163402, -112.47610135827482, -96.5907693765686, -76.1762811142858, -117.62399101844723, -94.75932653110343, -76.7497821736632, -112.56912640818824, -146.41926018429393, -122.48085704407534, -131.1559942728049, -147.33112468496458, -104.12664364786406, -116.48603052001003, -156.43284253993767, -123.50950933672644, -143.5165782579538, -99.6800716146923, -100.41895675267426, -130.421145101753, -91.59175931358018, -102.04131870260375, -147.3164525864886, -108.0664457701591, -96.51573572684862, -115.50106444433156, -118.34172243948, -95.59207254261308, -110.75726037555907, -97.16045102263118, -93.13765033406797, -92.33312274798818, -97.29795536173874, -105.66699885006031, -108.86732374981473, -112.4163981178052, -105.52008909462648, -101.11683200367544, -108.7786148854272, -145.35964350174766, -106.59477799543826, -100.1568158928086, -130.27740050905442, -148.60038984517922, -117.82442047488065, -135.6530698273354, -81.61161090879708, -133.91057684066203, -113.37504093270566, -127.31484989925201, -132.27906153233354, -79.56894684409232, -128.5957662878576, -215.2888815621791, -182.02209180130168, -139.2455486728247, -113.09304946982785, -115.5294135018544, -115.62760383484407, -100.42328585477105, -128.96195701644902, -132.25041435170186, -106.42226684809647, -141.82643053553582, -146.90183197290088, -121.94923748848016, -89.75482967515038, -163.55499973213566, -86.06774347889302, -139.69402121193343, -117.80422550438021, -123.56377395192932, -93.41922717692484, -145.63834286704017, -149.43910320649678, -131.70186401396606, -118.19721400778295, -120.94183300298339, -108.380436179146, -99.40254489295644, -102.64931288323652, -128.66173574104198, -119.62488439999287, -124.57209539521659, -134.29588123634423, -119.49177333069433, -106.36671578288315, -113.75617264318086, -127.70218380081873, -118.15045535014204, -120.18748865028947, -116.27662052317035, -106.15714898354622, -117.08130914223247, -100.51954821593743, -128.82710573500754, -93.27574039822275]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-36.01371310454033, -36.01371310454033, -36.01371310454033, -50.06900068985768, -50.06900068985768, -50.06900068985768, -33.07911385478546, -33.07911385478546, -33.07911385478546, -43.79835760314996, -43.79835760314996, -43.79835760314996, -31.949951562002607, -31.949951562002607, -31.949951562002607, -42.12189222935634, -42.12189222935634, -42.12189222935634, -38.703752040894976, -38.203752040894976, -38.703752040894976, -33.80478346083441, -33.80478346083441, -33.80478346083441, -34.485078721601276, -33.485078721601276, -34.485078721601276, -28.74049757707389, -28.74049757707389, -28.74049757707389, -35.45712256478896, -36.95712256478896, -36.95712256478896, -28.685376398316624, -28.685376398316624, -28.685376398316624, -40.431550183202454, -40.431550183202454, -40.431550183202454, -32.30197269081313, -31.80197269081313, -32.30197269081313, -38.35728264359425, -38.35728264359425, -38.35728264359425, -32.562162708199345, -32.562162708199345, -32.562162708199345, -36.85045359177587, -36.85045359177587, -36.35045359177587, -34.75052551389779, -35.25052551389779, -34.75052551389779, -31.79260432704163, -31.79260432704163, -31.79260432704163, -42.75576360836594, -43.75576360836594, -43.75576360836594, -45.49322108305472, -45.49322108305472, -45.49322108305472, -34.02983496496699, -34.02983496496699, -34.02983496496699, -34.25037821567626, -34.25037821567626, -34.25037821567626, -33.14712349721134, -33.14712349721134, -33.14712349721134, -37.82536711942491, -37.82536711942491, -36.82536711942491, -32.19692312552288, -32.19692312552288, -32.19692312552288, -25.392093704761923, -25.392093704761923, -25.392093704761923, -39.54133033948241, -39.54133033948241, -38.54133033948241, -31.586442177034474, -31.586442177034474, -31.586442177034474, -25.91659405788772, -25.91659405788772, -24.91659405788772, -37.85637546939607, -37.85637546939607, -36.85637546939607, -48.806420061431325, -48.806420061431325, -48.806420061431325, -41.160285681358445, -41.160285681358445, -40.16028568135846, -43.71866475760166, -43.71866475760166, -43.71866475760166, -49.77704156165482, -48.77704156165483, -48.77704156165482, -34.70888121595469, -34.70888121595469, -34.70888121595469, -38.828676840003354, -38.828676840003354, -38.828676840003354, -51.810947513312584, -52.310947513312584, -52.310947513312584, -41.16983644557548, -41.16983644557548, -41.16983644557548, -47.838859419317906, -47.838859419317906, -47.838859419317906, -33.22669053823076, -33.22669053823076, -33.22669053823076, -33.472985584224745, -33.472985584224745, -33.472985584224745, -43.47371503391767, -43.47371503391767, -43.47371503391767, -30.19725310452675, -30.69725310452675, -30.69725310452675, -34.013772900867934, -34.013772900867934, -34.013772900867934, -49.105484195496146, -49.105484195496146, -49.105484195496146, -36.02214859005303, -36.02214859005303, -36.02214859005303, -32.17191190894956, -32.17191190894956, -32.17191190894956, -38.83368814811053, -38.83368814811053, -37.83368814811053, -40.28057414649337, -39.28057414649337, -38.78057414649337, -32.03069084753771, -32.03069084753771, -31.530690847537716, -36.58575345851973, -37.08575345851973, -37.08575345851973, -32.386817007543726, -32.386817007543726, -32.386817007543726, -31.37921677802267, -30.37921677802267, -31.37921677802267, -30.4443742493294, -30.9443742493294, -30.9443742493294, -32.5993184539129, -32.0993184539129, -32.5993184539129, -35.22233295002011, -35.22233295002011, -35.22233295002011, -36.62244124993826, -35.622441249938255, -36.62244124993826, -37.472132705935046, -37.472132705935046, -37.472132705935046, -35.173363031542166, -35.173363031542166, -35.173363031542166, -33.7056106678918, -33.7056106678918, -33.7056106678918, -36.592871628475734, -36.592871628475734, -35.592871628475734, -48.45321450058259, -48.45321450058259, -48.45321450058259, -35.031592665146086, -35.531592665146086, -36.031592665146086, -33.05227196426952, -33.55227196426952, -33.55227196426952, -43.4258001696848, -43.4258001696848, -43.4258001696848, -49.53346328172642, -49.53346328172642, -49.53346328172642, -39.274806824960194, -39.274806824960194, -39.274806824960194, -45.217689942445126, -45.217689942445126, -45.217689942445126, -27.203870302932362, -27.203870302932362, -27.203870302932362, -44.636858946887344, -44.636858946887344, -44.636858946887344, -37.79168031090188, -37.79168031090188, -37.79168031090188, -42.93828329975065, -43.43828329975065, -40.93828329975065, -44.59302051077784, -44.59302051077784, -43.09302051077784, -26.856315614697465, -25.856315614697465, -26.856315614697465, -43.031922095952524, -42.031922095952524, -43.531922095952524, -72.09629385405974, -71.09629385405974, -72.09629385405974, -60.67403060043388, -60.67403060043388, -60.67403060043388, -46.41518289094154, -46.41518289094154, -46.41518289094154, -37.69768315660929, -37.69768315660929, -37.69768315660929, -38.84313783395147, -38.84313783395147, -37.84313783395147, -38.542534611614705, -38.542534611614705, -38.542534611614705, -33.64109528492368, -33.64109528492368, -33.14109528492367, -42.98731900548299, -42.98731900548299, -42.98731900548299, -44.083471450567274, -44.083471450567274, -44.083471450567274, -35.640755616032166, -35.640755616032166, -35.140755616032166, -47.275476845178616, -47.275476845178616, -47.275476845178616, -48.30061065763361, -49.30061065763361, -49.30061065763361, -40.64974582949336, -40.64974582949336, -40.64974582949336, -29.91827655838345, -29.91827655838345, -29.91827655838345, -54.5183332440452, -54.5183332440452, -54.5183332440452, -29.022581159631, -28.522581159631, -28.522581159631, -46.89800707064444, -46.89800707064444, -45.89800707064444, -39.268075168126714, -39.268075168126714, -39.268075168126714, -41.5212579839764, -40.5212579839764, -41.5212579839764, -30.973075725641635, -30.97307572564163, -31.473075725641635, -48.5461142890134, -48.5461142890134, -48.5461142890134, -49.81303440216562, -49.81303440216562, -49.81303440216562, -43.90062133798872, -43.90062133798872, -43.90062133798872, -39.39907133592763, -39.39907133592763, -39.39907133592763, -40.647277667661136, -40.647277667661136, -39.647277667661136, -36.460145393048656, -35.460145393048656, -36.460145393048656, -33.13418163098549, -33.13418163098549, -33.13418163098549, -32.883104294412185, -34.883104294412185, -34.883104294412185, -42.887245247014015, -42.887245247014015, -42.887245247014015, -39.87496146666428, -39.87496146666428, -39.87496146666428, -41.524031798405524, -41.524031798405524, -41.524031798405524, -44.43196041211476, -44.93196041211477, -44.93196041211477, -40.16392444356476, -40.16392444356476, -39.16392444356476, -35.4555719276277, -35.4555719276277, -35.4555719276277, -38.0853908810603, -38.0853908810603, -37.5853908810603, -42.56739460027289, -42.56739460027289, -42.56739460027289, -38.716818450047356, -39.716818450047356, -39.716818450047356, -40.06249621676316, -40.06249621676316, -40.06249621676316, -39.42554017439012, -37.42554017439012, -39.42554017439012, -35.552382994515426, -35.052382994515426, -35.552382994515426, -39.02710304741084, -39.02710304741084, -39.02710304741084, -33.50651607197912, -33.50651607197912, -33.50651607197912, -43.10903524500252, -43.10903524500252, -42.60903524500252, -31.25858013274094, -30.75858013274094, -31.25858013274094]",0.3652601598579192,1.282703542263708,0.07443093807897834,0.5683727353532737,0.0,1009.115,3171.095,0.271,11825350.485,95.034,33672.201,1.863,3200,9600,3200,9600,46.150000000000006,31.700000000000003,0.0,154079.22,15450.5556640625,-187919.21875,1016908.5
