episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
12991.310016112719,5736.520441732297,9430.085122034467,800.0,0,10,35200,0,70400,False,40,11,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-43-53,1718797433,1.9833314418792725,21.409842252731323,1134007,DESKTOP-CUOU9RN,172.26.35.186,21.409842252731323,0,11,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1963.572,1629.683,0.14,22931441.654,379.393,8434.532,1.515,35200,70400,35200,70400,54.76666666666667,33.9,0.0,0.00078125,0.0005,374436.025,-0.0016687552933575488,374436.075,-2.300739288330078e-06,0.002858771313919003,3.062736177444458,0.01
12991.310016112719,5736.520441732297,9430.085122034467,800.0,0,10,38400,0,76800,False,40,12,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-43-55,1718797435,1.9938292503356934,23.403671503067017,1134007,DESKTOP-CUOU9RN,172.26.35.186,23.403671503067017,0,12,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1960.233,1632.459,0.138,23164951.329,380.963,8399.763,1.504,38400,76800,38400,76800,53.79999999999999,33.9,0.0,0.000390625,0.0005,198871.3875,-0.0017119122259316554,198871.41875,9.632110595703125e-06,0.0036793022358377336,3.193015718460083,0.01
12991.310016112719,5736.520441732297,9442.965935954104,800.0,10,10,41600,0,83200,False,50,13,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-43-57,1718797437,2.1056699752807617,25.50934147834778,1134007,DESKTOP-CUOU9RN,172.26.35.186,25.50934147834778,0,13,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1987.759,1609.853,0.138,23196980.297,381.176,8395.079,1.518,41600,83200,41600,83200,54.666666666666664,33.9,0.0,0.0001953125,0.0005,117123.290625,-0.002251029008999339,117123.3265625,-3.1375885009765624e-05,0.004649952158804134,3.308666944503784,0.01
12991.310016112719,5736.520441732297,9442.965935954104,800.0,0,10,44800,0,89600,False,50,14,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-43-59,1718797439,1.9401054382324219,27.4494469165802,1134007,DESKTOP-CUOU9RN,172.26.35.186,27.4494469165802,0,14,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1993.172,1605.481,0.136,23464637.762,383.668,8340.534,1.542,44800,89600,44800,89600,50.76666666666667,33.93333333333333,0.0,9.765625e-05,0.0005,191342.303125,-0.0023829300124198483,191342.334375,-2.033710479736328e-05,0.0028695456509072294,3.337891101837158,0.01
13846.926234938317,5736.520441732297,9391.553705012464,800.0,10,10,48000,0,96000,False,60,15,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-01,1718797441,1.98301362991333,29.43246054649353,1134007,DESKTOP-CUOU9RN,172.26.35.186,29.43246054649353,0,15,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1994.831,1604.146,0.136,23559369.493,384.461,8323.335,1.544,48000,96000,48000,96000,52.26666666666667,33.96666666666667,0.0,4.8828125e-05,0.0005,169622.203125,-0.0011937077697368181,169622.240625,3.3867359161376956e-05,0.0027064661262640962,3.4376482009887694,0.01
13846.926234938317,5736.520441732297,9391.553705012464,800.0,0,10,51200,0,102400,False,60,16,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-03,1718797443,1.9587724208831787,31.39123296737671,1134007,DESKTOP-CUOU9RN,172.26.35.186,31.39123296737671,0,16,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2007.041,1594.387,0.136,23596646.976,384.268,8327.53,1.531,51200,102400,51200,102400,51.0,33.9,0.0,2.44140625e-05,0.0005,321455.78125,-0.002844235546886864,321455.8125,3.1840801239013675e-05,0.00584517200478272,3.3379629611968995,0.01
13846.926234938317,5736.520441732297,9391.553705012464,800.0,0,10,54400,0,108800,False,60,17,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-05,1718797445,1.9874444007873535,33.37867736816406,1134007,DESKTOP-CUOU9RN,172.26.35.186,33.37867736816406,0,17,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2005.993,1595.22,0.134,23933261.056,383.901,8335.476,1.55,54400,108800,54400,108800,62.4,33.9,0.0,2.44140625e-05,0.0005,250064.578125,-0.000800975039368268,250064.609375,4.4333934783935544e-05,0.0028278797166533982,3.601060628890991,0.01
16613.594587670726,4862.266786561084,9464.144652715835,800.0,10,10,57600,0,115200,False,70,18,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-07,1718797447,2.014552593231201,35.393229961395264,1134007,DESKTOP-CUOU9RN,172.26.35.186,35.393229961395264,0,18,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207, 6274.6775253360975, 12178.434448602213, 12791.422813045185, 8976.054420355125, 8029.672340671841, 4862.266786561084, 7101.893208143409, 8073.061080205374, 16613.594587670726, 14095.826178769581]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2018.612,1585.248,0.134,23903424.399,378.627,8451.6,1.547,57600,115200,57600,115200,55.300000000000004,33.9,0.0,1.220703125e-05,0.0005,234653.509375,-0.0031962173040959384,234653.540625,6.4373016357421875e-06,0.0038161881268139394,3.5730040073394775,0.01
16613.594587670726,4862.266786561084,9464.144652715835,800.0,0,10,60800,0,121600,False,70,19,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-09,1718797449,1.9204246997833252,37.31365466117859,1134007,DESKTOP-CUOU9RN,172.26.35.186,37.31365466117859,0,19,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207, 6274.6775253360975, 12178.434448602213, 12791.422813045185, 8976.054420355125, 8029.672340671841, 4862.266786561084, 7101.893208143409, 8073.061080205374, 16613.594587670726, 14095.826178769581]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",1999.865,1600.108,0.13,24685990.068,377.788,8470.352,1.606,60800,121600,60800,121600,53.26666666666667,33.9,0.0,6.103515625e-06,0.0005,243333.5625,-0.003018837358803239,243333.60625,2.2983551025390626e-05,0.005476162279970409,3.6448825359344483,0.01
16613.594587670726,4862.266786561084,9611.16075238734,800.0,10,10,64000,0,128000,False,80,20,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-11,1718797451,2.1070945262908936,39.42074918746948,1134007,DESKTOP-CUOU9RN,172.26.35.186,39.42074918746948,0,20,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207, 6274.6775253360975, 12178.434448602213, 12791.422813045185, 8976.054420355125, 8029.672340671841, 4862.266786561084, 7101.893208143409, 8073.061080205374, 16613.594587670726, 14095.826178769581, 8316.096649850027, 12806.057534341846, 11737.32403551801, 13011.964284342619, 8170.704065344311, 10217.238697275847, 10337.79742577601, 8233.708508381762, 14934.116572222432, 8637.72672782596]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2013.556,1589.228,0.128,24910491.463,377.441,8478.137,1.607,64000,128000,64000,128000,54.76666666666667,34.0,0.0,6.103515625e-06,0.0005,234818.978125,-0.0011394051332025868,234819.015625,1.1110305786132813e-05,0.0028780997730953823,3.8373390197753907,0.01
16613.594587670726,4862.266786561084,9611.16075238734,800.0,0,10,67200,0,134400,False,80,21,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-13,1718797453,1.894287347793579,41.31503653526306,1134007,DESKTOP-CUOU9RN,172.26.35.186,41.31503653526306,0,21,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207, 6274.6775253360975, 12178.434448602213, 12791.422813045185, 8976.054420355125, 8029.672340671841, 4862.266786561084, 7101.893208143409, 8073.061080205374, 16613.594587670726, 14095.826178769581, 8316.096649850027, 12806.057534341846, 11737.32403551801, 13011.964284342619, 8170.704065344311, 10217.238697275847, 10337.79742577601, 8233.708508381762, 14934.116572222432, 8637.72672782596]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2003.913,1596.876,0.128,25035950.009,377.843,8469.121,1.619,67200,134400,67200,134400,49.23333333333333,33.9,0.0,3.0517578125e-06,0.0005,317580.6875,-0.0027950622271760038,317580.7375,6.127357482910156e-06,0.007758906553515496,3.562226152420044,0.01
16613.594587670726,4862.266786561084,9611.16075238734,800.0,0,10,70400,0,140800,False,80,22,2574c_00000,6e867e916d924153b2b9acfeece8b2f3,2024-06-19_20-44-15,1718797455,2.0606658458709717,43.37570238113403,1134007,DESKTOP-CUOU9RN,172.26.35.186,43.37570238113403,0,22,"[10300.945759295384, 9669.64653196044, 10778.151954546604, 8838.919078353945, 11445.160110224751, 6938.667177817644, 10827.757863345774, 9721.733153812445, 6691.615049686843, 9968.733578261013, 6872.670160533706, 11970.888638242388, 11024.216352678195, 12991.310016112719, 11523.97945329449, 11220.920454161303, 11226.178906699424, 8502.435490883763, 9736.303873747976, 9888.2593894186, 8641.65149449903, 7195.388766598335, 11232.766436168677, 6399.729303758031, 12695.208712037875, 8165.789418320486, 8056.328787954201, 6446.814053460283, 9380.461602190167, 12708.074514282107, 8928.009453435912, 8936.693973762256, 8959.955687392485, 8436.82713911018, 9999.635590762326, 7032.095377336715, 8772.16980066344, 9631.395308468764, 5736.520441732297, 9709.396026367696, 8360.587739511786, 12140.362302200323, 10334.064547782531, 9089.752917289534, 8816.321797421755, 8957.105893140531, 10541.844254680822, 9256.79687115796, 7961.046105933896, 9487.009487207426, 9539.252124367325, 13759.346977672536, 6293.7690448545145, 6301.23294814672, 10603.338545472245, 5833.092818786872, 7666.951382259802, 8141.577820494989, 13846.926234938317, 9359.437606049207, 6274.6775253360975, 12178.434448602213, 12791.422813045185, 8976.054420355125, 8029.672340671841, 4862.266786561084, 7101.893208143409, 8073.061080205374, 16613.594587670726, 14095.826178769581, 8316.096649850027, 12806.057534341846, 11737.32403551801, 13011.964284342619, 8170.704065344311, 10217.238697275847, 10337.79742577601, 8233.708508381762, 14934.116572222432, 8637.72672782596]","[800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800, 800]",2012.547,1590.025,0.128,24910491.463,376.4,8501.598,1.637,70400,140800,70400,140800,54.23333333333333,33.96666666666667,0.0,3.0517578125e-06,0.0005,109449.73125,-0.00138635492045438,109449.7671875,-4.172325134277344e-06,0.0031183541985441267,3.7485336780548097,0.01
